AnoIndicador,AnoInscritos,BasePago,IdEstablecimiento,IdEstablecimiento_denominador_original,servicio_salud_denominador,dependencia_denominador,comuna_denominador,establecimiento_denominador,poblacion_inscrita_validada_15_mas,poblacion_inscrita_validada_15_mas_hombres,poblacion_inscrita_validada_15_mas_mujeres,poblacion_estimada_hta_15_mas,poblacion_estimada_dm2_15_mas,EstablecimientoCodigoAntiguo_master,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo_master,RegionGlosa_master,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2025,2024,2025,113307,113307,Metropolitano Sur,Municipal,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,25044,12640,12399,6912.144,3080.412,13-307,113307,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2025,2024,2025,113308,113308,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Clara Estrella,21779,10372,11405,6011.004,2678.817,13-308,113308,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,2024,2025,113309,113309,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,22563,10645,11916,6227.388,2775.249,13-309,113309,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,2024,2025,113310,113310,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Mariela Salgado,21891,10455,11434,6041.916,2692.593,13-310,113310,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,2024,2025,113311,113311,Metropolitano Sur,Municipal,La Cisterna,Centro De Salud Familiar Santa Anselma,33315,13845,19466,9194.94,4097.745,13-311,113311,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anselma,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2025,2024,2025,113312,113312,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dr. Carlos Lorca,29663,13927,15728,8186.988,3648.549,13-312,113312,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113313,113313,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Raúl Cuevas (Ex-San Bernardo),33881,15585,18287,9351.156,4167.363,13-313,113313,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113314,113314,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Cóndores De Chile,25414,12046,13364,7014.264,3125.922,13-314,113314,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cóndores de Chile,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113315,113315,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Confraternidad,21861,10367,11492,6033.636,2688.903,13-315,113315,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113316,113316,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Carol Urzúa De San Bernardo,29612,13801,15809,8172.912,3642.276,13-316,113316,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113317,113317,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Santa Laura,22895,10820,12068,6319.02,2816.085,13-317,113317,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Laura,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113318,113318,Metropolitano Sur,Municipal,Paine,Centro De Salud Familiar Dr. Miguel Ángel Solar (Ex Cesfam Paine),33584,15940,17639,9269.184,4130.832,13-318,113318,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113319,113319,Metropolitano Sur,Municipal,Paine,Centro De Salud Familiar Dr. Raúl Moya,12571,6251,6318,3469.596,1546.233,13-319,113319,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113320,113320,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Maipo,13277,6065,7212,3664.452,1633.071,13-320,113320,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113321,113321,Metropolitano Sur,Municipal,Calera De Tango,Centro De Salud Familiar Calera De Tango,7252,3480,3772,2001.552,891.996,13-321,113321,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2025,2024,2025,113322,113322,Metropolitano Sur,Municipal,San Joaquín,Centro De Salud Familiar Santa Teresa De Los Andes,23720,10996,12719,6546.72,2917.56,13-322,113322,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,2024,2025,113323,113323,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dr. Mario Salcedo,18847,8769,10076,5201.772,2318.181,13-323,113323,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Mario Salcedo,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113324,113324,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dra. Haydeé López Casoou,26177,13160,13013,7224.852,3219.771,13-324,113324,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Haydeé López Casoou,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113326,113326,Metropolitano Sur,Municipal,La Cisterna,Centro De Salud Familiar Eduardo Frei Montalva,27397,12021,15370,7561.572,3369.831,13-326,113326,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Eduardo Frei Montalva,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2025,2024,2025,113328,113328,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Joan Alsina,34636,15172,19461,9559.536,4260.228,13-328,113328,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113329,113329,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Orlando Letelier,20903,9906,10994,5769.228,2571.069,13-329,113329,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Canciller Orlando Letelier,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113330,113330,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Raúl Brañes F.,28655,13102,15551,7908.78,3524.565,13-330,113330,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113331,113331,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro De Salud Familiar Edgardo Enríquez,24410,11115,13291,6737.16,3002.43,13-331,113331,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,2024,2025,113332,113332,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Juan Pablo Ii,25972,12310,13659,7168.272,3194.556,13-332,113332,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113333,113333,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Alto Jahuel,8504,3952,4552,2347.104,1045.992,13-333,113333,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113334,113334,Metropolitano Sur,Municipal,Calera De Tango,Centro De Salud Familiar Los Bajos De San Agustín,9076,4313,4761,2504.976,1116.348,13-334,113334,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2025,2024,2025,113390,113390,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Héctor García,36023,16851,19171,9942.348,4430.829,13-390,113390,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113394,113394,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar El Manzano,18371,8678,9690,5070.396,2259.633,13-394,113394,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113396,113396,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Pueblo Lo Espejo,16627,7898,8727,4589.052,2045.121,13-396,113396,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,2024,2025,113402,113402,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Linderos,5892,2898,2994,1626.192,724.716,13-402,113402,113333,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113404,113404,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Valdivia De Paine,3052,1510,1542,842.352,375.396,13-404,113404,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113405,113405,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Viluco,4618,2396,2222,1274.568,568.014,13-405,113405,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113406,113406,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural El Recurso,1302,650,652,359.352,160.146,13-406,113406,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113407,113407,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Los Morros,2677,1349,1328,738.852,329.271,13-407,113407,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,113408,113408,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Pintué,2278,1060,1218,628.728,280.194,13-408,113408,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113409,113409,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Huelquén,6812,3532,3280,1880.112,837.876,13-409,113409,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113410,113410,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Rangue,1094,550,544,301.944,134.562,13-410,113410,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113411,113411,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Abrantes,2428,1182,1245,670.128,298.644,13-411,113411,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113412,113412,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Chada,1680,845,835,463.68,206.64,13-412,113412,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2025,2024,2025,113413,113413,Metropolitano Sur,Municipal,Calera De Tango,Posta De Salud Rural Santa Inés,92,42,50,25.392,11.316,13-413,113413,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2025,2024,2025,113701,113701,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familiar Yalta,6202,2762,3440,1711.752,762.846,13-701,113701,113301,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,2024,2025,113702,113702,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familia Sierra Bella,2567,1183,1384,708.492,315.741,13-702,113702,113301,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,2024,2025,113703,113703,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro Comunitario De Salud Familiar Cooperación,4138,1787,2350,1142.088,508.974,13-703,113703,111303,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,2024,2025,113713,113713,Metropolitano Sur,Municipal,San Bernardo,Centro Comunitario De Salud Familiar Cerrillos De Nos,3233,1476,1757,892.308,397.659,13-713,113713,113328,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113716,113716,Metropolitano Sur,Municipal,San Bernardo,Centro Comunitario De Salud Familiar Rapa Nui,4831,2165,2666,1333.356,594.213,13-716,113716,113316,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rapa Nui,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113717,113717,Metropolitano Sur,Municipal,El Bosque,Centro Comunitario De Salud Familiar Santa Laura,3237,1443,1794,893.412,398.151,13-717,113717,113317,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Santa Laura,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2025,2024,2025,113722,113722,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familiar Juan Aravena,5070,2311,2755,1399.32,623.61,13-722,113722,113322,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,2024,2025,113728,113728,Metropolitano Sur,Municipal,San Bernardo,Centro Comunitario De Salud Familiar Lo Herrera,4359,1876,2483,1203.084,536.157,13-728,113728,113313,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Herrera,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2025,2024,2025,113753,113753,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familiar Reverendo Javier Peró,2572,1154,1417,709.872,316.356,13-753,113753,113301,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,2024,2025,113790,113790,Metropolitano Sur,Municipal,Buin,Centro Comunitario De Salud Familiar Dr. Héctor García,4764,1995,2768,1314.864,585.972,13-790,113790,113390,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Héctor García,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2025,2024,2025,114010,114010,Metropolitano Sur Oriente,Servicio de Salud,Puente Alto,Actividades Gestionadas Por La Dirección Del Servicio Para Apoyo De La Red (S.S Metropolitano Sur Oriente),2,1,1,0.552,0.246,14-010,114010,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),Servicio de Salud,No Aplica,13201,Puente Alto,Vigente en Operación Habitual,False,False
2025,2024,2025,114102,114102,Metropolitano Sur Oriente,Servicio de Salud,San José De Maipo,Hospital San José De Maipo,5881,2783,3098,1623.156,723.363,14-102,114102,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Hospital,Hospital San José de Maipo,Servicio de Salud,Terciario,13203,San José de Maipo,Vigente en Operación Habitual,False,False
2025,2024,2025,114150,114150,Metropolitano Sur Oriente,Servicio de Salud,La Florida,Centro De Referencia De Salud San Rafael,16,9,7,4.416,1.968,14-150,114150,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Dispositivo Incorporado por Crisis Sanitaria,Centro de Referencia de Salud San Rafael,Servicio de Salud,Secundario,13110,La Florida,Cerrado,False,False
2025,2024,2025,114301,114301,Metropolitano Sur Oriente,Municipal,Puente Alto,Consultorio Dr. Alejandro Del Río,74319,33663,40650,20512.044,9141.237,14-301,114301,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Municipal,Primario,13201,Puente Alto,Vigente en Operación Habitual,True,False
2025,2024,2025,114302,114302,Metropolitano Sur Oriente,Municipal,La Florida,Centro De Salud Familiar Los Castaños,25549,12262,13286,7051.524,3142.527,14-302,114302,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Castaños,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
2025,2024,2025,114303,114303,Metropolitano Sur Oriente,Municipal,La Florida,Centro De Salud Familiar Bellavista,42798,17552,25237,11812.248,5264.154,14-303,114303,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bellavista,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
2025,2024,2025,114304,114304,Metropolitano Sur Oriente,Municipal,La Florida,Centro De Salud Familiar Villa O'Higgins,28193,13467,14726,7781.268,3467.739,14-304,114304,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa O'Higgins,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
2025,2024,2025,114305,114305,Metropolitano Sur Oriente,Municipal,La Florida,Centro De Salud Familiar Los Quillayes,37730,17785,19942,10413.48,4640.79,14-305,114305,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Quillayes,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
2025,2024,2025,114306,114306,Metropolitano Sur Oriente,Municipal,La Granja,Centro De Salud Familiar La Granja,44528,22578,21940,12289.728,5476.944,14-306,114306,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Granja,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2025,2024,2025,114307,114307,Metropolitano Sur Oriente,Municipal,San Ramón,Centro De Salud Familiar La Bandera,19955,9514,10440,5507.58,2454.465,14-307,114307,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Bandera,Municipal,Primario,13131,San Ramón,Vigente en Operación Habitual,True,False
2025,2024,2025,114308,114308,Metropolitano Sur Oriente,Municipal,La Pintana,Centro De Salud Familiar San Rafael (La Pintana),21968,10645,11319,6063.168,2702.064,14-308,114308,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Rafael,Municipal,Primario,13112,La Pintana,Vigente en Operación Habitual,True,False
2025,2024,2025,114309,114309,Metropolitano Sur Oriente,Municipal,La Pintana,Centro De Salud Familiar Pablo De Rokha,23427,11654,11770,6465.852,2881.521,14-309,114309,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pablo de Rokha,Municipal,Primario,13112,La Pintana,Vigente en Operación Habitual,True,False
2025,2024,2025,114310,114310,Metropolitano Sur Oriente,Municipal,Pirque,Centro De Salud Familiar Dr. José Manuel Balmaceda,9656,4562,5093,2665.056,1187.688,14-310,114310,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Municipal,Primario,13202,Pirque,Vigente en Operación Habitual,True,False
2025,2024,2025,114311,114311,Metropolitano Sur Oriente,Municipal,La Pintana,Centro De Salud Familiar Santiago De Nueva Extremadura,19254,9447,9807,5314.104,2368.242,14-311,114311,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santiago de Nueva Extremadura,Municipal,Primario,13112,La Pintana,Vigente en Operación Habitual,True,False
2025,2024,2025,114312,114312,Metropolitano Sur Oriente,Municipal,Puente Alto,Centro De Salud Familiar San Gerónimo,40863,19154,21706,11278.188,5026.149,14-312,114312,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Municipal,Primario,13201,Puente Alto,Vigente en Operación Habitual,True,False
2025,2024,2025,114313,114313,Metropolitano Sur Oriente,Municipal,Puente Alto,Centro De Salud Familiar Vista Hermosa,16114,7238,8874,4447.464,1982.022,14-313,114313,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Municipal,Primario,13201,Puente Alto,Vigente en Operación Habitual,True,False
2025,2024,2025,114314,114314,Metropolitano Sur Oriente,Municipal,San Ramón,Consultorio San Ramón,21697,10195,11502,5988.372,2668.731,14-314,114314,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Municipal,Primario,13131,San Ramón,Vigente en Operación Habitual,True,False
2025,2024,2025,114315,114315,Metropolitano Sur Oriente,Municipal,La Granja,Centro De Salud Familiar Malaquías Concha,15699,7502,8196,4332.924,1930.977,14-315,114315,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Malaquías Concha,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2025,2024,2025,114316,114316,Metropolitano Sur Oriente,Municipal,La Florida,Centro De Salud Familiar Dr. Fernando Maffioletti,35493,16107,19381,9796.068,4365.639,14-316,114316,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Fernando Maffioletti,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
